source_file,table_name,row_index,record_key,columns,row_json,dedupe_key
scripts/bulk-import.sql,knowledge_documents,46,الوقف على غير المسلمين - الحكم,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""الوقف على غير المسلمين - الحكم"", ""content"": ""يجوز الوقف على غير المسلمين في أمور البر كالفقراء والمرضى، ولا يجوز على الكنائس والبيع."", ""source"": ""الفقه الإسلامي - أحكام الوقف"", ""category"": ""jurisprudence"", ""tags"": ""الوقف على غير المسلمين، البر، الجواز"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",ff3a2601d5a723ef
scripts/bulk-import.sql,knowledge_documents,47,إحياء الوقف المتعطل - الأحكام,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""إحياء الوقف المتعطل - الأحكام"", ""content"": ""إذا تعطل الوقف وخرب، فللناظر أو القاضي إحياؤه وتعميره من ريع الوقف أو من بيت المال إن لم يكن للوقف ريع."", ""source"": ""الفقه الإسلامي - إدارة الأوقاف"", ""category"": ""jurisprudence"", ""tags"": ""إحياء الوقف، التعمير، الناظر"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",429a31aae708ed45
scripts/bulk-import.sql,knowledge_documents,48,الوقف الأهلي - التعريف والأحكام,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""الوقف الأهلي - التعريف والأحكام"", ""content"": ""الوقف الأهلي هو ما وقف على الذرية والأقارب ثم على جهة بر، وله أحكام خاصة في الإدارة والتوزيع."", ""source"": ""الفقه الإسلامي - أنواع الوقف"", ""category"": ""jurisprudence"", ""tags"": ""الوقف الأهلي، الذرية، الأقارب"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",829e5eb41ec56d30
scripts/bulk-import.sql,knowledge_documents,49,الوقف المشترك - الأحكام,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""الوقف المشترك - الأحكام"", ""content"": ""يجوز أن يشترك أكثر من واحد في وقف عين واحدة، ولكل منهم نصيبه في الثواب والأجر."", ""source"": ""الفقه الإسلامي - أحكام الوقف"", ""category"": ""jurisprudence"", ""tags"": ""الوقف المشترك، الاشتراك، النصيب"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",7c71d653bb491e8a
scripts/bulk-import.sql,knowledge_documents,50,الوقف على المساجد - الفضل والأحكام,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""الوقف على المساجد - الفضل والأحكام"", ""content"": ""الوقف على المساجد من أفضل أنواع الوقف، ويشمل بناء المساجد والإنفاق على صيانتها وخدمتها."", ""source"": ""الفقه الإسلامي - فضائل الوقف"", ""category"": ""jurisprudence"", ""tags"": ""الوقف على المساجد، الفضل، البناء"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",b8539f818cbbda9d
scripts/bulk-import.sql,knowledge_documents,51,قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م وتعديلاته,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م وتعديلاته"", ""content"": ""قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م هو القانون الأساسي الذي ينظم شؤون الأوقاف في فلسطين. صدر في عهد المملكة الأردنية الهاشمية ولا يزال ساري المفعول مع تعديلات حتى عام 2023.\n\nأهم التعريفات:\n- الأوقاف والشؤون الدينية: الأموال المنقولة أو غير المنقولة الموقوفة على جهة بر لا تنقطع ابتداء أو انتهاء، والمساجد وملحقاتها والمقامات ودور التكايا والزوايا والمقابر الإسلامية.\n\nأهداف الوزارة:\n1. المحافظة على المساجد وأموال الأوقاف وصيانتها وتنميتها وإدارة شؤونها\n2. العناية بتطوير المسجد ليؤدي رسالته في مجالات التربية الإسلامية\n3. إذكاء روح التضحية والجهاد والثبات في الأمة\n4. تنمية الأخلاق الإسلامية وتمكينها في حياة المسلمين\n5. دعم النشاط الإسلامي العام والتعليم الديني\n6. نشر الثقافة الإسلامية والمحافظة على التراث الإسلامي\n\nالشخصية القانونية: للوزارة شخصية معنوية واستقلال مالي وإداري."", ""source"": ""https://mjr.ogb.gov.ps/MergedLegislations/ViewText/165/"", ""category"": ""law"", ""tags"": ""قانون الأوقاف، فلسطين، الأردن، الشؤون الدينية، المساجد، الوقف الخيري، التشريعات الإسلامية، وزارة الأوقاف"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",e0414baf02cfa217
scripts/bulk-import.sql,knowledge_documents,52,قانون الأراضي العثماني 1858,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""قانون الأراضي العثماني 1858"", ""content"": ""قانون الأراضي العثماني الصادر عام 1858 (1274 هجري) هو القانون الأساسي الذي ينظم ملكية الأراضي في فلسطين. لا يزال ساري النفاذ في الضفة الغربية وغزة.\n\nتقسيم الأراضي (المادة 1):\n1. الأراضي المملوكة: المحلات الحاصل التصرف بها على وجه الملكية\n2. الأراضي الأميرية: الأراضي التابعة لبيت المال\n3. الأراضي الموقوفة: الأراضي الموقوفة وفقاً للشرع\n4. الأراضي المتروكة: المخصصة لعموم الناس أو أهالي القرى\n5. الأراضي الموات: الأراضي الخالية البعيدة عن العمران\n\nالأراضي الموقوفة (المادة 4):\nالقسم الأول: الأراضي التي كانت من الأراضي المملوكة صحيحاً وأوقفت وفقاً للشرع الشريف. رقبتها وجميع حقوق التصرف بها عائدة إلى جانب الوقف.\n\nالقسم الثاني: الأراضي المفرزة من الأراضي الأميرية التي أوقفها السلاطين أو آخرون بالإذن السلطاني. وقفيتها عبارة عن تخصيص منافعها لجهة ما، ورقبتها تعود إلى بيت المال.\n\nالطابو: هو الرسم الذي يعطى في مقابلة حق التصرف في الأراضي الأميرية."", ""source"": ""https://maqam.najah.edu/legislation/169/"", ""category"": ""law"", ""tags"": ""قانون الأراضي العثماني، الأراضي الموقوفة، الطابو، الأراضي الأميرية، فلسطين، التشريعات العثمانية، الملكية العقارية"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",498d97e8fc0e4712
scripts/bulk-import.sql,knowledge_documents,53,مجلة الأحكام العدلية - كتاب الوقف,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""مجلة الأحكام العدلية - كتاب الوقف"", ""content"": ""مجلة الأحكام العدلية هي القانون المدني العثماني المستمد من الفقه الحنفي، صدرت عام 1876م (1293 هـ). تحتوي على أحكام الوقف المستمدة من المذهب الحنفي.\n\nتعريف العقار (المادة 1270): ما لا يمكن نقله من محل إلى آخر؛ كالدور والأراضي.\n\nالولاية على الوقف (المادة 974): الولاية الخاصة أقوى من الولاية العامة، فولاية المتولي على الوقف أولى من ولاية القاضي عليه.\n\nأحكام الوقف:\n- الوقف يجوز على جهة بر لا تنقطع\n- العقار يجوز وقفه بالإجماع\n- المنقول يجوز وقفه عند أبي يوسف ومحمد خلافاً لأبي حنيفة\n- من شرط الموقوف التأبيد، والعقار مؤبد"", ""source"": ""https://dorar.net/feqhia/6119/"", ""category"": ""law"", ""tags"": ""مجلة الأحكام العدلية، الفقه الحنفي، الوقف، العقار، المتولي، الولاية، القانون العثماني"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",ac1581e427d344ae
scripts/bulk-import.sql,knowledge_documents,54,المبسوط للسرخسي - كتاب الوقف,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""المبسوط للسرخسي - كتاب الوقف"", ""content"": ""المبسوط هو أحد أهم كتب الفقه الحنفي، ألفه محمد بن أحمد بن أبي سهل شمس الأئمة السرخسي (ت 483 هـ).\n\nتعريف الوقف: لغة: الحبس. وشرعاً: حبس المملوك عن التصرف فيه وتسبيل منفعته.\n\nاختلاف الأئمة في ملكية الوقف:\n- أبو حنيفة: الوقف لا يزيل الملك عن الواقف، ويبقى على ملكه، لكن يمتنع عن التصرف فيه.\n- أبو يوسف ومحمد: الوقف يزيل الملك، ويحبس العين عن الدخول في ملك غيره، وتصير ملكاً لله تعالى.\n\nشروط صحة الوقف:\n1. أن يكون على جهة بر لا تنقطع\n2. أن يكون المال مما يمكن الانتفاع به مع بقاء عينه\n3. أن يكون الواقف أهلاً للتبرع\n4. أن يكون الوقف منجزاً غير معلق\n\nأحكام المسجد: إذا بنى على منزله مسجداً وسكن أسفله أو جعله سرداباً ثم مات، فهو ميراث وليس مسجداً. المسجد ما يحرز أصله عن ملك العباد."", ""source"": ""https://shamela.ws/book/5423/2508"", ""category"": ""jurisprudence"", ""tags"": ""المبسوط، السرخسي، الفقه الحنفي، الوقف، أبو حنيفة، أبو يوسف، محمد، ملكية الوقف، شروط الوقف"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",b6949ae51acf1508
scripts/bulk-import.sql,knowledge_documents,55,فتح القدير لابن الهمام - كتاب الوقف,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""فتح القدير لابن الهمام - كتاب الوقف"", ""content"": ""فتح القدير هو شرح على الهداية، ألفه محمد بن عبد الواحد السيواسي المعروف بابن الهمام الحنفي (ت 861 هـ).\n\nالوقف في مرض الموت:\n- أبو حنيفة: يعتبر من الثلث لأنه تبرع\n- أبو يوسف ومحمد: يعتبر من رأس المال لأنه ليس تمليكاً\n\nخروج الوقف عن الملك: ليس من مقتضيات لفظ \""وقفت داري\"" أو \""حبستها\"" خروجها عن الملك، فيصدق مع كل منهما (البقاء في الملك أو الخروج منه)، فالترجيح بالدليل.\n\nالوقف على الذرية:\n- يجوز الوقف على الذرية والأولاد\n- يجوز الوقف على من سيولد في المستقبل القريب"", ""source"": ""https://shamela.ws/book/21744/2777"", ""category"": ""jurisprudence"", ""tags"": ""فتح القدير، ابن الهمام، الفقه الحنفي، الوقف، مرض الموت، الوقف على الذرية، خروج الوقف عن الملك"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",cb99a94a0a375eeb
scripts/bulk-import.sql,knowledge_documents,56,فتاوى الوقف - سليمان الجاسر,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""فتاوى الوقف - سليمان الجاسر"", ""content"": ""كتاب فتاوى الوقف من تأليف سليمان بن جاسر الجاسر، نشره مركز واقف - مدار الوطن للنشر، الطبعة السادسة 1436 هـ.\n\nموضوعات الكتاب:\n- أحكام الوقف المعاصرة\n- فتاوى متعلقة بإدارة الأوقاف\n- أحكام استبدال الوقف\n- أحكام ناظر الوقف\n- أحكام الوقف الذري والوقف الخيري\n\nيتناول الكتاب المسائل الفقهية المعاصرة المتعلقة بالوقف، ويجيب على الأسئلة الشائعة حول إدارة الأوقاف واستثمارها."", ""source"": ""https://khair.ws/library/7239/"", ""category"": ""jurisprudence"", ""tags"": ""فتاوى الوقف، سليمان الجاسر، أحكام معاصرة، استبدال الوقف، ناظر الوقف، الوقف الذري، الوقف الخيري"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",6eb6bf000af573c2
scripts/bulk-import.sql,knowledge_documents,57,مجموع فتاوى ابن تيمية - كتاب الوقف,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""مجموع فتاوى ابن تيمية - كتاب الوقف"", ""content"": ""مجموع فتاوى شيخ الإسلام أحمد بن عبد الحليم بن تيمية (ت 728 هـ)، يحتوي على فتاوى متعلقة بالوقف من المذهب الحنبلي.\n\nاستبدال الوقف:\n- يجوز استبدال الوقف بخير منه إذا كان ذلك أنفع للموقوف عليهم\n- مثال: إذا وقف داراً أو حانوتاً أو بستاناً أو قرية يكون مغلها قليلاً، فيبدلها بما هو أكثر غلة\n\nالوقف على جهة مباحة:\n- الوقف على الأغنياء جائز\n- الوقف على المدارس والمساجد من أفضل الأوقاف\n\nشروط الواقف:\n- يجب العمل بشرط الواقف ما لم يخالف الشرع\n- إذا شرط الواقف ألا ينزل في المدرسة إلا من لم يكن له وظيفة، وجب العمل بشرطه"", ""source"": ""https://www.islamweb.net/ar/library/content/22/4743/"", ""category"": ""jurisprudence"", ""tags"": ""ابن تيمية، فتاوى، الفقه الحنبلي، استبدال الوقف، شروط الواقف، الوقف على المساجد، الوقف على المدارس"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",c84f364460fd568c
scripts/bulk-import.sql,knowledge_documents,58,تعليمات لجان رعاية المساجد رقم (2) لسنة 2023م,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""تعليمات لجان رعاية المساجد رقم (2) لسنة 2023م"", ""content"": ""تعليمات صادرة عن وزارة الأوقاف والشؤون الدينية الفلسطينية لتنظيم عمل لجان رعاية المساجد.\n\nأهداف التعليمات:\n1. المحافظة على المساجد وقدسيتها ونظافتها\n2. إحياء صلاة الجماعة\n3. تحقيق مبدأ تكافؤ الفرص في منح الإكرامية\n4. حماية المساجد من التعديات\n\nنطاق التطبيق:\n- جميع المساجد في فلسطين\n- لجان رعاية المساجد\n- الأئمة والمؤذنون"", ""source"": ""http://muqtafi.birzeit.edu/pg/getleg.asp?id=18827"", ""category"": ""administrative"", ""tags"": ""تعليمات، لجان رعاية المساجد، وزارة الأوقاف، فلسطين، المساجد، الأئمة، المؤذنون"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",3a74c7889ff9c455
scripts/bulk-import.sql,knowledge_documents,59,قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف"", ""content"": ""قرار بقانون صادر عن السلطة الوطنية الفلسطينية لتعديل قانون الأوقاف والشؤون والمقدسات الإسلامية رقم (26) لسنة 1966م.\n\nالمادة (6) مكرر - المضافة:\n1. تتولى الوزارة جباية الرسوم والأحكار والأعشار الخاصة بالأوقاف الإسلامية\n2. تستوفي الوزارة جميع المستحقات المالية المتعلقة بالأوقاف\n3. تدير الوزارة أموال الأوقاف وفقاً للأحكام الشرعية والقانونية\n\nالهدف: تعزيز صلاحيات وزارة الأوقاف في إدارة الأموال الوقفية وجباية الرسوم."", ""source"": ""http://muqtafi.birzeit.edu/pg/getleg.asp?id=18715"", ""category"": ""administrative"", ""tags"": ""قرار بقانون، تعديل قانون الأوقاف، 2023، جباية الرسوم، الأحكار، الأعشار، وزارة الأوقاف"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",47a98d16e45d48b3
scripts/bulk-import.sql,knowledge_documents,60,مهام وزارة الأوقاف والشؤون الدينية الفلسطينية,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""مهام وزارة الأوقاف والشؤون الدينية الفلسطينية"", ""content"": ""وزارة الأوقاف والشؤون الدينية هي الجهة الحكومية المسؤولة عن إدارة الأوقاف والشؤون الدينية في فلسطين.\n\nالمهام الأساسية:\n1. رعاية الأركان الخمس (الشهادتان، الصلاة، الزكاة، الصوم، الحج)\n2. رعاية الشؤون الدينية والحفاظ على وسطية المنهج\n3. الحفاظ على أملاك الوقف وتنميتها واستثمارها\n4. حفظ الموروث الديني والثقافي والارتقاء بالتعليم الشرعي\n\nالبرامج الرئيسية:\n- برنامج الأركان الخمسة\n- برنامج إدارة الأملاك الوقفية\n- برنامج التعليم الشرعي والمهني والتراث\n- البرنامج الإداري"", ""source"": ""https://www.palestinecabinet.gov.ps/portal/OrgStructure/Details/20"", ""category"": ""administrative"", ""tags"": ""وزارة الأوقاف، فلسطين، الشؤون الدينية، الأركان الخمسة، الأملاك الوقفية، التعليم الشرعي"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",259f9c631fcb7408
scripts/bulk-import.sql,knowledge_documents,61,نظام الوقف الذري في فلسطين,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""نظام الوقف الذري في فلسطين"", ""content"": ""الوقف الذري هو نظام شرعي وقانوني يجعل العقار مالاً موقوفاً، ويُكتَب في صكّ الوقف من يحق لهم الاستفادة من ريعه من أبناء المالك وذريته، وبأيّ شروط.\n\nخصائص الوقف الذري:\n1. الاستمرارية: ينتقل من جيل إلى جيل\n2. الحماية: لا يُباع ولا يُورث\n3. التوزيع: يُوزع ريعه على الذرية حسب شرط الواقف\n4. التسجيل: يُسجل في دائرة الأوقاف بصك رسمي\n\nالإحصائيات في القدس:\n- نسبة الوقف الخيري إلى الذري: ما بين (2:1) أو (4:3)\n- عدد الحجج المقدر: لا يقل عن 1200-1600 حجة وقف"", ""source"": ""https://www.facebook.com/palestinian.vision/posts/1294708359357491/"", ""category"": ""administrative"", ""tags"": ""الوقف الذري، فلسطين، القدس، الذرية، صك الوقف، الحماية القانونية، الاستمرارية"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",dfc59948a750e026
scripts/bulk-import.sql,knowledge_documents,62,تاريخ إدارة الأوقاف في فلسطين,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""تاريخ إدارة الأوقاف في فلسطين"", ""content"": ""مرت إدارة الأوقاف في فلسطين بعدة مراحل تاريخية:\n\n1. عهد الانتداب البريطاني (1921-1948):\n- إدارة الأوقاف من قبل المجلس الإسلامي الأعلى\n- نظام المجلس الصادر سنة 1921م\n\n2. بعد النكبة (1948-1967):\n- إدارة الأوقاف في الضفة الغربية من قبل الأردن\n- إدارة الأوقاف في غزة من قبل مصر\n\n3. بعد الاحتلال (1967-1994):\n- محاولات إسرائيلية للسيطرة على الأوقاف\n- مقاومة فلسطينية للحفاظ على الأوقاف\n\n4. السلطة الوطنية الفلسطينية (1994-الآن):\n- إنشاء وزارة الأوقاف والشؤون الدينية\n- إصدار قوانين وتعليمات جديدة"", ""source"": ""https://www.tawaf.ps/"", ""category"": ""historical"", ""tags"": ""تاريخ الأوقاف، فلسطين، المجلس الإسلامي الأعلى، الانتداب البريطاني، السلطة الوطنية، وزارة الأوقاف"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",c97adf790818f5f3
scripts/bulk-import.sql,knowledge_documents,63,الوقف على المسجد الأقصى,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""الوقف على المسجد الأقصى"", ""content"": ""يعود أول وقف على المسجد الأقصى إلى عهد الصحابة، فقد بُني المسجد الأقصى بناءً بسيطاً من الخشب في عهد عمر بن الخطاب عقب زيارته للقدس بعد الفتح الإسلامي.\n\nأهم الأوقاف التاريخية:\n1. وقف عمر بن الخطاب: أول وقف على المسجد الأقصى\n2. أوقاف صلاح الدين الأيوبي: بعد تحرير القدس عام 1187م\n3. أوقاف المماليك: في القرنين 13-15 الميلادي\n4. أوقاف العثمانيين: من القرن 16 حتى القرن 20\n\nالأهمية: الوقف على المسجد الأقصى من أقدس الأوقاف الإسلامية، ويشمل المسجد نفسه والعقارات المحيطة به."", ""source"": ""https://ar.wikipedia.org/wiki/الوقف_على_المسجد_الأقصى"", ""category"": ""historical"", ""tags"": ""المسجد الأقصى، القدس، عمر بن الخطاب، صلاح الدين الأيوبي، الأوقاف التاريخية، الفتح الإسلامي"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",42be1031dad7f1ca
scripts/bulk-import.sql,knowledge_documents,64,حجة وقف مصطفى آغا (1821م),"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""حجة وقف مصطفى آغا (1821م)"", ""content"": ""نسخة طبق الأصل من حجة وقف، مخرجة عن سجلات المحكمة الشرعية في القدس، ومؤرخة في عام 1236 هجري الموافق 1821 ميلادي.\n\nمعلومات الحجة:\n- الواقف: مصطفى آغا\n- التاريخ: 1236 هـ / 1821 م\n- المصدر: سجلات المحكمة الشرعية في القدس\n- النوع: نسخة طبق الأصل\n\nالأهمية:\n- نموذج للحجج الوقفية العثمانية\n- توثيق تاريخي للأوقاف في القدس\n- مصدر قانوني للملكية الوقفية\n\nتعتبر هذه الحجة من الوثائق التاريخية المهمة التي توثق الأوقاف في القدس خلال العصر العثماني."", ""source"": ""https://www.palarchive.org/index.php/Detail/objects/291104/"", ""category"": ""historical"", ""tags"": ""حجة وقف، مصطفى آغا، القدس، 1821، المحكمة الشرعية، العصر العثماني، وثائق تاريخية"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",15bd9a4dcebff9c6
scripts/bulk-import.sql,knowledge_documents,65,الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ),"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ)"", ""content"": ""دراسة فقهية مقاصدية للحجج الوقفية التي تضمنت إنشاء الوقف في سجلات محكمة القدس الشرعية في القرن الحادي عشر الهجري (17 الميلادي).\n\nأهم النتائج:\n1. تنوع الأوقاف: أوقاف خيرية وذرية ومشتركة\n2. الشروط: تنوع شروط الواقفين\n3. الإدارة: أنظمة إدارة الأوقاف في العصر العثماني\n4. التوثيق: أهمية التوثيق الشرعي للأوقاف\n\nالباحث: رياض منير أمين خويص (2022)\n\nالأهمية: توفر هذه الدراسة نظرة شاملة على أنواع الأوقاف وشروطها وإدارتها في القدس خلال القرن 17 الميلادي."", ""source"": ""https://dspace.alquds.edu/items/ab359e3f-ea7c-4992-a657-d96d28fc9907"", ""category"": ""historical"", ""tags"": ""الحجج الوقفية، القدس، القرن 11 هجري، المحكمة الشرعية، العصر العثماني، دراسة فقهية، رياض خويص"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",13484212460d91ad
scripts/bulk-import.sql,knowledge_documents,66,أرشيفات القدس الإسلامية - مصادر لمسألة الوقف,"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""أرشيفات القدس الإسلامية - مصادر لمسألة الوقف"", ""content"": ""أرشيفات القدس الإسلامية تحتوي على مصادر أولية حيوية لدراسة الأوقاف في القدس العثمانية.\n\nأهم المصادر:\n1. سجلات المحاكم الشرعية: تحتوي على آلاف الحجج الوقفية\n2. الوثائق العثمانية: سجلات الطابو والدفاتر العثمانية\n3. وثائق المجلس الإسلامي الأعلى: من عهد الانتداب البريطاني\n4. أرشيف وزارة الأوقاف: الوثائق المعاصرة\n\nالأهمية:\n- التوثيق التاريخي: إثبات ملكية الأوقاف\n- الدراسات الأكاديمية: مصدر للباحثين\n- الحماية القانونية: إثبات الحقوق الوقفية\n\nهذه الأرشيفات تشكل مرجعاً أساسياً لأي دراسة تتعلق بالأوقاف في القدس وفلسطين."", ""source"": ""https://www.palestine-studies.org/sites/default/files/hq-articles/9893.pdf"", ""category"": ""historical"", ""tags"": ""أرشيفات القدس، سجلات المحاكم الشرعية، الوثائق العثمانية، المجلس الإسلامي الأعلى، التوثيق التاريخي"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",f13a30c77e644706
scripts/bulk-import.sql,knowledge_documents,67,أقدم وقف موثق في العالم (القرن 9 الميلادي),"[""title"", ""content"", ""source"", ""category"", ""tags"", ""isActive"", ""createdAt"", ""updatedAt""]","{""title"": ""أقدم وقف موثق في العالم (القرن 9 الميلادي)"", ""content"": ""اكتشاف أثري لنقش على حجر جيري يتضمن وقف قريتين زراعيتين في فلسطين في القرن التاسع الميلادي، مع حيوانات عالية الجودة.\n\nتفاصيل الاكتشاف:\n- المادة: نقش على حجر جيري ناعم\n- المحتوى: وقف قريتين زراعيتين\n- الفترة: القرن التاسع الميلادي\n- المكان: فلسطين\n\nالأهمية:\n- أقدم وقف موثق: من أقدم الأوقاف المكتشفة في العالم\n- التوثيق: نقش على حجر جيري\n- المحتوى: تفاصيل دقيقة عن الوقف\n\nهذا الاكتشاف يؤكد أن نظام الوقف كان راسخاً في فلسطين منذ القرون الأولى للإسلام."", ""source"": ""https://www.haaretz.com/archaeology/2021-12-06/"", ""category"": ""historical"", ""tags"": ""أقدم وقف، القرن التاسع الميلادي، فلسطين، نقش، حجر جيري، اكتشاف أثري، قريتين زراعيتين"", ""isActive"": ""1"", ""createdAt"": ""FROM_UNIXTIME(1767919514)"", ""updatedAt"": ""FROM_UNIXTIME(1767919514)""}",b8b60832b0983d93
